pdf_url,year,num_pages,title,journal,authors,vol,issue,ID,fg_count,tb_count
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1914376_wo_cover.pdf',1973,4,Optimal Mechanisms for Income Transfer: Note,American Economic Review,Robert E. Schlenker,63,3,1914376,0,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1910882_wo_cover.pdf',1962,4,Discussion,American Economic Review,Zvi Griliches and James W. McKie,52,2,1910882,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1914377_wo_cover.pdf',1973,4,On Terms of Foreign Borrowing,American Economic Review,Pranab K. Bardhan,63,3,1914377,1,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1811110_wo_cover.pdf',1969,3,"""Price"" vs. ""Tariff"" Elasticities in International Trade: Comment",American Economic Review,G. Donald Wood; Jr.,59,1,1811110,1,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1910886_wo_cover.pdf',1962,3,Discussion,American Economic Review,Daniel H. Brill,52,2,1910886,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1811111_wo_cover.pdf',1969,1,"""Price"" vs. ""Tariff"" Elasticities in International Trade: Reply",American Economic Review,Mordechai E. Kreinin,59,1,1811111,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1914382_wo_cover.pdf',1973,4,The Neoclassical Theory of Technical Progress: Note,American Economic Review,J. Bohman and M. K. Bohman,63,3,1914382,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1811112_wo_cover.pdf',1969,4,Country Size and Trade Patterns: Comment,American Economic Review,Bela Balassa,59,1,1811112,0,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1817050_wo_cover.pdf',1973,2,Discussion,American Economic Review,Phillip Nelson,63,2,1817050,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1910890_wo_cover.pdf',1962,3,The Costs of Automobile Model Changes Since 1949,American Economic Review,Franklin M. Fisher; Zvi Griliches and Carl Kaysen,52,2,1910890,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1817053_wo_cover.pdf',1973,4,Discussion,American Economic Review,Jerome Rothenberg,63,2,1817053,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1811113_wo_cover.pdf',1969,1,Country Size and Trade Patterns: Reply,American Economic Review,Donald B. Keesing,59,1,1811113,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1910900_wo_cover.pdf',1962,3,The Sensitivity of the Yield of Personal Income Tax in the United Kingdom,American Economic Review,Alan R. Prest,52,2,1910900,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1811115_wo_cover.pdf',1969,3,Mixed Public and Private Financing of Education: Comment,American Economic Review,Walter Hettich,59,1,1811115,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1817056_wo_cover.pdf',1973,2,Discussion,American Economic Review,D.Gale Johnson,63,2,1817056,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1910909_wo_cover.pdf',1962,2,Discussion,American Economic Review,James R. Nelson,52,2,1910909,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1811116_wo_cover.pdf',1969,2,Mixed Public and Private Financing of Education: Reply,American Economic Review,Mark V. Pauly,59,1,1811116,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1817062_wo_cover.pdf',1973,3,Discussion,American Economic Review,Chandler Morse,63,2,1817062,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1813849_wo_cover.pdf',1961,4,The Differential Effects of Tight Money: Comment,American Economic Review,Deane Carson,51,5,1813849,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1814032_wo_cover.pdf',1968,4,Allocating Joint Costs,American Economic Review,Roman L. Weil; Jr.,58,5,1814032,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1814034_wo_cover.pdf',1968,4,Optimal Growth When the Instantaneous Utility Function Depends upon the Rate of Change in Consumption,American Economic Review,Sukhamoy Chakravarty and Alan S. Manne,58,5,1814034,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1814035_wo_cover.pdf',1968,4,The Revenue Maximization Oligopoly Model: Comment,American Economic Review,Robert Haveman and Gilbert De Bartolo,58,5,1814035,1,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1813850_wo_cover.pdf',1961,3,The Differential Effects of Tight Money: Reply,American Economic Review,G. L. Bach and C. J. Huizenga,51,5,1813850,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1817069_wo_cover.pdf',1973,4,The Practice of Political Economy,American Economic Review,Paul W. McCracken,63,2,1817069,0,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1813851_wo_cover.pdf',1961,2,Measuring the Success of the Elementary Course: Comment,American Economic Review,Rendigs Fels,51,5,1813851,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1814036_wo_cover.pdf',1968,3,Incidence of the Corporation Income Tax in U.S. Manufacturing: Comment,American Economic Review,Marian Krzyzaniak and R. A. Musgrave,58,5,1814036,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1817071_wo_cover.pdf',1973,3,Discussion,American Economic Review,William H. Riker and Thomas R. Ireland,63,2,1817071,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1814167_wo_cover.pdf',1961,4,The Wellesley Undergraduate Tutorial,American Economic Review,Richard V. Clemence,51,3,1814167,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1814038_wo_cover.pdf',1968,4,Lognormality and Concentration: Comment,American Economic Review,Richard E. Quandt,58,5,1814038,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1817076_wo_cover.pdf',1973,3,Discussion,American Economic Review,H. Robert Heller,63,2,1817076,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1814168_wo_cover.pdf',1961,3,Windfall Income and Consumption: Additional Evidence,American Economic Review,Mordechai E. Kreinin,51,3,1814168,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1814039_wo_cover.pdf',1968,2,Lognormality and Concentration: Reply,American Economic Review,Irwin H. Silberman,58,5,1814039,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1817079_wo_cover.pdf',1973,4,Discussion,American Economic Review,Richard S. Eckaus,63,2,1817079,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1814169_wo_cover.pdf',1961,3,A Model of Price Flexibility: Comment,American Economic Review,Wesley J. Yordon; Yr.,51,3,1814169,0,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1814040_wo_cover.pdf',1968,2,Economies as an Antitrust Defense: Comment,American Economic Review,Peter Ross,58,5,1814040,1,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1814170_wo_cover.pdf',1961,3,A Model of Price Flexibility: Reply,American Economic Review,Joseph V. Yance,51,3,1814170,1,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1814042_wo_cover.pdf',1968,1,The Influence of Ownership and Control on Profit Rates,American Economic Review,D. R. Kamerschen,58,5,1814042,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1817082_wo_cover.pdf',1973,4,Discussion,American Economic Review,Robert Dorfman,63,2,1817082,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1814171_wo_cover.pdf',1961,4,Patterns of Industrial Growth: Comment,American Economic Review,Bela Balassa,51,3,1814171,1,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1817086_wo_cover.pdf',1973,2,Discussion,American Economic Review,James A. Seagraves,63,2,1817086,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1914480_wo_cover.pdf',1961,4,New Concepts Concerning Futures Markets and Prices,American Economic Review,Holdbrook Working,51,2,1914480,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1814102_wo_cover.pdf',1968,1,Editor's Note,American Economic Review,John G. Gurley,58,5,1814102,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1817096_wo_cover.pdf',1973,2,Discussion,American Economic Review,Arlene Leibowitz,63,2,1817096,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1914524_wo_cover.pdf',1961,4,Discussion,American Economic Review,Shorey Peterson and E. T. Weiler,51,2,1914524,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1814103_wo_cover.pdf',1968,2,A Historical Note from the President,American Economic Review,Kenneth E. Boulding,58,5,1814103,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1817103_wo_cover.pdf',1973,2,Discussion,American Economic Review,Ronald G. Bodkin,63,2,1817103,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1818913_wo_cover.pdf',1961,4,"Some Comments on ""Growth""",American Economic Review,Henry H. Villard,51,1,1818913,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1808914_wo_cover.pdf',1968,3,Studies of the Structure of Economists' Salaries and Income: Preface,American Economic Review,N. Arnold Tolles and Emanuel Melichar,58,5,1808914,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1818916_wo_cover.pdf',1961,3,The Burden of the Public Debt: Comment,American Economic Review,Tibor Scitovsky,51,1,1818916,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1808918_wo_cover.pdf',1968,53,Study III: Changes in the Structure of Economists' Salaries and Employment 1964-1966,American Economic Review,Emanuel Melichar,58,5,1808918,2,42
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1803139_wo_cover.pdf',1973,2,Welfare-Maximizing Price and Output with Stochastic Demand: Reply,American Economic Review,Gardner Brown; Jr. and M. Bruce Johnson,63,1,1803139,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1815541_wo_cover.pdf',1968,3,Macroeconomics of Unbalanced Growth: Comment,American Economic Review,L. K. Lynch and E. L. Redman,58,4,1815541,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1818917_wo_cover.pdf',1961,3,The Burden of the Public Debt: Comment,American Economic Review,James R. Elliott,51,1,1818917,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1803140_wo_cover.pdf',1973,2,Dependency Rates and Savings Rates: Further Comment,American Economic Review,Arthur S. Goldberger,63,1,1803140,0,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1818918_wo_cover.pdf',1961,3,The Burden of the Public Debt: Reply,American Economic Review,William G. Bowen; Richard G. Davis and David H. Kopf,51,1,1818918,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1815543_wo_cover.pdf',1968,4,Macroeconomics of Unbalanced Growth: Comment,American Economic Review,J. W. Birch and C. A. Cramer,58,4,1815543,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1803141_wo_cover.pdf',1973,1,Dependency Rates and Savings Rates: Reply,American Economic Review,Nathaniel H. Leff,63,1,1803141,0,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1815544_wo_cover.pdf',1968,2,Macroeconomics of Unbalanced Growth: Comment,American Economic Review,William J. Baumol,58,4,1815544,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1818919_wo_cover.pdf',1961,3,Measuring the Success of the Elementary Course: Comment,American Economic Review,Charles E. Rockwood and Richard B. Harshbarger,51,1,1818919,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1803142_wo_cover.pdf',1973,3,Behavior of the Firm Under Regulatory Constraint: Clarifications,American Economic Review,Mohamed El-Hodiri and Akira Takayama,63,1,1803142,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1818920_wo_cover.pdf',1961,3,Measuring the Success of the Elementary Course: Reply,American Economic Review,Simon N. Whitney,51,1,1818920,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1815547_wo_cover.pdf',1968,3,A Paradox on Profits and Factor Prices: Comment,American Economic Review,James C. Miller III,58,4,1815547,1,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1803143_wo_cover.pdf',1973,1,Behavior of the Firm Under Regulatory Constraint: Reply,American Economic Review,Israel Pressman and Arthur Carol,63,1,1803143,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1815212_wo_cover.pdf',1972,4,Fiscal and Monetary Policy Reconsidered: Comment,American Economic Review,Jack Vernon,62,5,1815212,2,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1815551_wo_cover.pdf',1968,3,Costs of Medical Treatment: Comment,American Economic Review,Yoram Barzel,58,4,1815551,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1815552_wo_cover.pdf',1968,3,Costs of Medical Treatment: Reply,American Economic Review,Anne A. Scitovsky,58,4,1815552,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1815213_wo_cover.pdf',1972,1,Fiscal and Monetary Policy Reconsidered: Further Reply,American Economic Review,Robert Eisner,62,5,1815213,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1815214_wo_cover.pdf',1972,1,Pollution and Pricing,American Economic Review,Allen V. Kneese,62,5,1815214,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1815553_wo_cover.pdf',1968,4,The Role of Capital-Goods Trade in the Theory of International Trade: Comment,American Economic Review,V. K. Ramaswami,58,4,1815553,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1815218_wo_cover.pdf',1972,2,Peasants; Procreation; and Pensions: Comment,American Economic Review,Warren C. Robinson,62,5,1815218,0,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1815554_wo_cover.pdf',1968,2,The Role of Capital-Goods Trade in the Theory of International Trade: Reply,American Economic Review,Robert E. Baldwin,58,4,1815554,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1815219_wo_cover.pdf',1972,1,Peasants; Procreation; and Pensions: Reply,American Economic Review,Philip A. Neher,62,5,1815219,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1813763_wo_cover.pdf',1968,2,Jacob Marschak,American Economic Review,Edward H. Chamberlain; Harold Hotelling and Abba P. Lerner,58,3,1813763,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1815220_wo_cover.pdf',1972,2,A New Look at the Muth Model,American Economic Review,Wyatt Mankin,62,5,1815220,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1813773_wo_cover.pdf',1968,4,A Comment on the Marginal Physical Product Curves for the CES and VES Production Functions,American Economic Review,James B. Ramsey,58,3,1813773,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1815223_wo_cover.pdf',1972,4,A Spectral Analysis of Post-Accord Federal Open Market Operations: Reply,American Economic Review,Vittorio Bonomo and Charles Schotta,62,5,1815223,0,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1813776_wo_cover.pdf',1968,3,The Degree of Moneyness of Savings Deposits,American Economic Review,Gurcharan S. Laumas,58,3,1813776,0,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1815225_wo_cover.pdf',1972,1,Inflation; Unemployment; and Economic Welfare: Comment,American Economic Review,Gordon Tullock,62,5,1815225,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1815226_wo_cover.pdf',1972,2,Inflation; Unemployment; and Economic Welfare: Reply,American Economic Review,Roger N. Waud,62,5,1815226,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1813779_wo_cover.pdf',1968,3,The Myth of Absolute Advantage: Comment,American Economic Review,Ralph Anspach,58,3,1813779,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1815227_wo_cover.pdf',1972,2,Lerner on Pollution Controls: Comment,American Economic Review,Ali M. Reza,62,5,1815227,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1813781_wo_cover.pdf',1968,3,The Myth of Absolute Advantage: Reply,American Economic Review,Royall Brandis,58,3,1813781,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1815228_wo_cover.pdf',1972,2,Pollution Abatement Subsidies,American Economic Review,Abba P. Lerner,62,5,1815228,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1813783_wo_cover.pdf',1968,2,On the Theory of Optimum Externality: Comment,American Economic Review,Mark V. Pauly,58,3,1813783,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1813784_wo_cover.pdf',1968,3,On the Theory of Optimum Externality: Reply,American Economic Review,F. Trenery Dolbear; Jr.,58,3,1813784,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1806106_wo_cover.pdf',1972,3,A Note on the Stigler-Kindahl Study of Industrial Prices,American Economic Review,George A. Hay,62,4,1806106,0,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1813786_wo_cover.pdf',1968,3,The Economics of Moral Hazard: Further Comment,American Economic Review,Kenneth J. Arrow,58,3,1813786,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1806107_wo_cover.pdf',1972,3,The Statistical Theory of Racism and Sexism,American Economic Review,Edmund S. Phelps,62,4,1806107,1,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1813788_wo_cover.pdf',1968,4,The International Flow of Human Capital: Reply,American Economic Review,Herbert G. Grubel and Anthony D. Scott,58,3,1813788,1,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1806110_wo_cover.pdf',1972,4,Soviet Postwar Economic Growth and Capital-Labor Substitution: Comment,American Economic Review,Earl R. Brubaker,62,4,1806110,0,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1813789_wo_cover.pdf',1968,3,Returns to Scale and the Spacing of Isoquants: Comment,American Economic Review,John W. Rowe; Jr.,58,3,1813789,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1806111_wo_cover.pdf',1972,3,Soviet Postwar Economic Growth and Capital-Labor Substitution: Comment,American Economic Review,Mitchell Kellman and Lorenzo L. Perez,62,4,1806111,0,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1808521_wo_cover.pdf',1968,87,Theories and Problems in Swedish Economic Policy in the Post-War Period,American Economic Review,Assar Lindbeck,58,3,1808521,9,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_wo_cover/1808522_wo_cover.pdf',1968,51,Australian Economic Policy Discussion in the Post-War Period: A Survey,American Economic Review,W. M. Corden,58,3,1808522,0,0
